1600713681.475107,in,2,a,released,0.000000
1600713681.631468,in,2,b,released,0.156361
1600713681.676991,in,2,a,released,0.045523
1600713681.926295,in,2,b,released,0.249304
1600713684.595802,in,1,b,released,0.000000
1600713684.736125,in,1,a,released,0.140322
1600713684.899208,in,1,b,released,0.163083
1600713685.080483,in,1,a,released,0.181275
1600881886.824169,in,1,a,released,168201.242229
1600881886.955040,in,1,b,released,0.130870
1600881886.991379,in,1,a,released,0.036339
1600881887.245242,in,1,b,released,0.253863
1600881894.359579,in,1,b,released,6.609615
1600881894.497162,in,1,a,released,0.137583
1600881894.574831,in,1,b,released,0.077670
1600881894.779620,in,1,a,released,0.204788
1600881908.566948,in,2,a,released,168226.139549
1600881908.739291,in,2,b,released,0.172343
1600881908.778431,in,2,a,released,0.039140
1600881909.060301,in,2,b,released,0.281871
1600881914.390418,in,2,b,released,4.822249
1600881914.455824,in,2,a,released,0.065407
1600881914.623753,in,2,b,released,0.167928
1600881914.760232,in,2,a,released,0.136480
1600881927.914129,in,4,b,released,0.000000
1600881928.070366,in,3,b,released,0.000000
1600881928.214659,in,4,b,released,0.300530
1600881928.446775,in,3,b,released,0.376409
1600881933.436393,in,3,b,released,4.483401
1600881933.790962,in,3,b,released,0.354570
1600881933.826525,in,4,b,released,5.106647
1600881934.123720,in,4,b,released,0.297195
1600881939.914086,in,4,b,released,5.250960
1600881940.237560,in,3,b,released,5.945043
1600881940.295412,in,4,b,released,0.381326
1600881940.558511,in,3,b,released,0.320951
1600881947.117568,in,3,b,released,6.055688
1600881947.322226,in,4,b,released,6.520273
1600881947.380122,in,3,b,released,0.262554
1600881947.609442,in,4,b,released,0.287215
1600881953.641532,in,4,b,released,5.481370
1600881953.853983,in,3,b,released,5.969266
1600881953.915623,in,4,b,released,0.274091
1600881954.203876,in,3,b,released,0.349894
1600881960.207295,in,3,a,released,5.498349
1600881960.580556,in,4,a,released,6.160728
1600881960.690037,in,3,a,released,0.482742
1600881960.921879,in,4,a,released,0.341323
1600881965.305777,in,4,a,released,3.791441
1600881965.483411,in,3,a,released,4.285771
1600881965.566588,in,4,a,released,0.260812
1600881965.719902,in,3,a,released,0.236492
1600881939.364491,in,4,b,released,0.000000
1600881939.688579,in,3,a,released,0.000000
1600881939.753519,in,4,b,released,0.389028
1600881939.897518,in,3,a,released,0.208939
1600881944.079758,in,3,a,released,3.670823
1600881944.252053,in,4,b,released,3.996567
1600881944.293601,in,3,a,released,0.213842
1600881944.757799,in,4,b,released,0.505746
1600882124.538168,in,4,b,released,179.224404
1600882124.773971,in,3,a,released,179.978892
1600882124.817337,in,4,b,released,0.279169
1600882124.952260,in,3,a,released,0.178289
1600882318.686645,in,1,b,released,0.000000
1600882318.858517,in,1,a,released,0.171872
1600882318.921126,in,1,b,released,0.062610
1600882319.077916,in,1,a,released,0.156790
1600882322.969721,in,1,b,released,3.389989
1600882323.384155,in,1,a,released,0.414434
1600882323.388803,in,1,b,released,0.004647
1600882323.497311,in,1,a,released,0.108508
1600882636.456455,in,3,a,released,511.002650
1600882636.748114,in,3,a,released,0.291660
1600882639.467383,in,3,a,released,2.212770
1600882639.507596,in,4,b,released,514.186527
1600882639.587241,in,4,b,released,0.079645
1600882639.645422,in,3,a,released,0.178040
1600882649.233158,in,3,a,released,9.083884
1600882649.348572,in,4,b,released,9.259971
1600882649.354720,in,3,a,released,0.121562
1600882649.699207,in,4,b,released,0.350634
1600882650.527935,in,3,a,released,0.671216
1600882650.727739,in,4,b,released,0.477435
1600882650.841221,in,3,a,released,0.313287
1600882651.082768,in,4,b,released,0.355029
1600883085.625271,in,4,b,released,433.973812
1600883085.989375,in,3,a,released,434.643094
1600883086.048002,in,4,a,released,0.422732
1600883086.091051,in,4,b,released,0.043049
1600883086.517173,in,3,a,released,0.527798
1600883086.539766,in,3,b,released,0.045210
1600883086.616221,in,4,a,released,0.525170
1600883086.982340,in,3,b,released,0.442575
1600883182.524859,in,1,b,released,858.522705
1600883182.774629,in,1,a,released,0.249770
1600883182.840413,in,1,b,released,0.065784
1600883183.000459,in,1,a,released,0.160046
1600883259.714960,in,1,b,released,76.213243
1600883259.944951,in,1,a,released,0.229991
1600883260.008558,in,1,b,released,0.063607
1600883260.239233,in,1,a,released,0.230675
1600883272.103743,in,4,b,released,184.975629
1600883272.357495,in,3,a,released,184.870122
1600883272.428202,in,4,b,released,0.324459
1600883272.607571,in,3,a,released,0.250077
1600883295.951737,in,4,b,released,23.019434
1600883296.280040,in,3,a,released,23.160720
1600883296.571595,in,4,b,released,0.114973
1600883296.704474,in,3,a,released,0.424434
1600883657.983065,in,4,b,released,361.411470
1600883658.214780,in,3,a,released,361.006915
1600883658.267799,in,4,b,released,0.284734
1600883658.392252,in,3,a,released,0.177472
1600883753.759754,in,3,a,released,94.864641
1600883755.081326,in,3,a,released,0.818714
1600883756.733554,in,3,a,released,1.652228
1600883757.053676,in,3,a,released,0.320122
1600883763.884562,in,3,a,released,6.328946
1600883764.515835,in,3,a,released,0.128366
1600883773.512707,in,3,a,released,8.996872
1600883773.832708,in,3,a,released,0.320001
1600883774.080663,in,3,a,released,0.247955
1600883774.614067,in,3,a,released,0.533403
1600883775.463997,in,3,a,released,0.880878
1600883775.946899,in,3,a,released,0.482902
1600883815.938456,in,3,a,released,39.487465
1600883816.152951,in,4,b,released,157.374660
1600883816.226492,in,3,a,released,0.288036
1600883816.465103,in,4,b,released,0.312151
1600883820.392428,in,4,b,released,3.379455
1600883820.544356,in,3,a,released,3.815212
1600883820.642216,in,4,b,released,0.249788
1600883820.773218,in,3,a,released,0.228863
1600883824.223654,in,3,a,released,2.949480
1600883824.438127,in,4,b,released,3.284235
1600883824.525118,in,3,a,released,0.301464
1600883824.738693,in,4,b,released,0.300566
1600883828.458145,in,4,b,released,3.184442
1600883830.852846,in,4,b,released,1.889741
1600883831.510851,in,4,b,released,0.658005
1600883834.758775,in,3,a,released,9.730133
1600883835.410171,in,3,a,released,0.146583
1600883835.768152,in,3,a,released,0.357981
1600883835.877605,in,3,a,released,0.109454
1600883836.618549,in,4,b,released,4.597732
1600883839.915818,in,4,b,released,3.297269
1600883840.059182,in,3,a,released,3.677950
1600883840.178381,in,4,b,released,0.262563
1600883840.331148,in,3,a,released,0.271966
1600883842.815710,in,3,a,released,1.982120
1600883843.072888,in,4,b,released,2.391557
1600883843.172257,in,3,a,released,0.356548
1600883843.397581,in,4,b,released,0.324692
1600883846.656862,in,4,b,released,2.690450
1600883846.927725,in,3,a,released,3.251538
1600883847.043180,in,4,b,released,0.386318
1600883847.286273,in,3,a,released,0.358549
1600883849.687157,in,3,b,released,1.896007
1600883849.989507,in,4,a,released,2.440232
1600883850.056368,in,3,b,released,0.369210
1600883850.287259,in,4,a,released,0.297752
1600883852.741779,in,4,a,released,1.921931
1600883852.953537,in,3,b,released,2.390846
1600883853.047534,in,4,a,released,0.305755
1600883853.465368,in,3,b,released,0.511831
1600883859.375676,in,3,b,released,5.921319
1600883859.738758,in,4,a,released,6.136608
1600883859.857104,in,3,b,released,0.481428
1600883860.154642,in,4,a,released,0.415884
1600883862.597460,in,4,a,released,1.897547
1600883862.825718,in,3,b,released,2.464656
1600883862.933489,in,4,a,released,0.336030
1600883863.331105,in,3,b,released,0.505387
1600883866.168764,in,2,b,released,0.000000
1600883866.423485,in,2,a,released,0.254721
1600883866.523030,in,2,b,released,0.099545
1600883866.694829,in,2,a,released,0.171799
1600883869.831487,in,2,a,released,2.633534
1600883870.049390,in,2,b,released,0.217902
1600883870.132180,in,2,a,released,0.082791
1600883870.383404,in,2,b,released,0.251223
1600883875.771707,in,1,b,released,615.029538
1600883875.959762,in,1,a,released,0.188055
1600883876.055417,in,1,b,released,0.095655
1600883876.236228,in,1,a,released,0.180811
1600883878.500562,in,1,a,released,1.752845
1600883878.729914,in,1,b,released,0.229352
1600883878.764270,in,1,a,released,0.034355
1600883879.014227,in,1,b,released,0.249957
1600883890.876789,in,2,b,released,19.990913
1600883891.020957,in,2,b,released,0.144167
1600883891.073778,in,2,a,released,0.052821
1600883891.476410,in,2,a,released,0.402632
1600883900.787861,in,2,a,released,8.807700
1600883901.039660,in,2,b,released,0.251799
1600883901.245956,in,2,a,released,0.206296
1600883901.579146,in,2,b,released,0.333190
1600884177.524312,in,3,b,released,313.692177
1600884177.947453,in,4,a,released,314.511707
1600884178.045188,in,3,b,released,0.520876
1600884178.256189,in,4,a,released,0.308735
1600884181.045002,in,4,a,released,2.287293
1600884181.439990,in,3,b,released,3.412021
1600884181.565928,in,4,a,released,0.520926
1600884182.044335,in,3,b,released,0.100187
1600884211.508128,in,3,a,released,29.463793
1600884211.795030,in,4,b,released,30.239913
1600884211.936158,in,3,a,released,0.428030
1600884212.213949,in,4,b,released,0.418919
1600884215.037494,in,4,b,released,2.253863
1600884215.296028,in,3,a,released,2.853218
1600884215.403260,in,3,a,released,0.107232
1600884215.886405,in,3,a,released,0.483145
1600884216.190868,in,4,b,released,0.645072
1600884216.467008,in,3,a,released,0.074141
1600884236.163047,in,1,b,released,356.646307
1600884236.499886,in,1,b,released,0.336840
1600884244.223408,in,1,b,released,7.221545
1600884244.528400,in,1,a,released,0.304992
1600884244.569439,in,1,b,released,0.041039
1600884244.674623,in,1,a,released,0.105184
1600884253.932551,in,1,a,released,8.748409
1600884254.080377,in,1,a,released,0.147825
1600884254.858554,in,1,b,released,0.275260
1600884255.242755,in,1,b,released,0.384201
1600884262.444587,in,1,b,released,6.689565
1600884262.580202,in,1,b,released,0.135615
1600884273.765829,in,1,b,released,10.684433
1600884274.722262,in,1,b,released,0.454804
1600884275.883207,in,1,a,released,1.160944
1600884276.018384,in,1,b,released,0.135177
1600884276.227961,in,1,a,released,0.209577
1600884276.499397,in,1,b,released,0.271436
1600884301.530547,in,1,b,released,24.526002
1600884304.623181,in,1,b,released,2.588738
1600884325.868013,in,1,b,released,21.244832
1600884326.079183,in,1,a,released,0.211170
1600884326.139218,in,1,b,released,0.060034
1600884326.204691,in,1,a,released,0.065473
1600884337.129113,in,1,a,released,10.422848
1600884337.226421,in,1,b,released,0.097307
1600884337.316764,in,1,a,released,0.090343
1600884337.492246,in,1,b,released,0.175483
1600884358.494810,in,1,b,released,20.499440
1600884359.025277,in,1,b,released,0.530467
1600884359.757845,in,1,a,released,0.758055
1600884359.909148,in,1,a,released,0.151304
1600884359.963916,in,1,b,released,0.054768
1600884360.588077,in,1,b,released,0.112569
1600884381.356762,in,3,a,released,164.889755
1600884381.455023,in,4,b,released,165.264154
1600884381.494910,in,3,a,released,0.138147
1600884381.789207,in,4,b,released,0.334184
1600884409.051966,in,4,b,released,26.685773
1600884409.275914,in,3,a,released,27.278644
1600884409.340885,in,4,b,released,0.288920
1600884409.464177,in,3,a,released,0.188263
1600884426.711665,in,2,b,released,524.620545
1600884426.984417,in,2,a,released,0.272752
1600884427.155281,in,2,b,released,0.170864
1600884427.375217,in,2,a,released,0.219936
1600884431.406776,in,2,a,released,3.528247
1600884431.563168,in,2,b,released,0.156392
1600884431.723023,in,2,a,released,0.159855
1600884432.059169,in,2,b,released,0.336146
1600884440.318055,in,3,a,released,30.351147
1600884440.425991,in,4,b,released,30.573603
1600884440.434152,in,3,a,released,0.116096
1600884441.249115,in,4,b,released,0.316535
1600884443.183437,in,4,b,released,1.934322
1600884443.811211,in,4,b,released,0.122596
1600884444.275781,in,4,b,released,0.464570
1600884445.729151,in,3,a,released,4.728505
1600884445.882158,in,4,b,released,1.099036
1600884446.163986,in,3,a,released,0.434835
1600884450.512430,in,2,b,released,17.951643
1600884450.772362,in,2,a,released,0.259932
1600884452.394134,in,2,a,released,1.120691
1600884452.832461,in,2,b,released,0.438328
1600884487.103089,in,3,b,released,40.436444
1600884487.680063,in,4,a,released,41.797905
1600884488.149032,in,4,a,released,0.468969
1600884488.606384,in,4,a,released,0.457352
1600884488.885917,in,3,b,released,1.280172
1600884492.665850,in,3,b,released,3.779933
1600884492.777467,in,3,b,released,0.111616
1600884493.219539,in,3,b,released,0.442073
1600884493.547311,in,3,b,released,0.327771
1600884493.630143,in,3,b,released,0.082832
1600884493.748488,in,3,b,released,0.118345
1600884493.864436,in,3,b,released,0.115947
1600884494.235340,in,3,b,released,0.370904
1600884494.630437,in,4,a,released,5.520650
1600884494.804910,in,4,a,released,0.174473
1600884495.729932,in,3,b,released,0.983623
1600884495.836454,in,4,a,released,0.526325
1600884496.354172,in,3,b,released,0.120519
1600884522.863225,in,3,a,released,26.509053
1600884522.981342,in,3,a,released,0.118118
1600884523.797749,in,3,a,released,0.313649
1600884524.289263,in,3,a,released,0.491514
1600884524.299308,in,4,b,released,28.462854
1600884527.542465,in,4,b,released,2.638833
1600884528.587620,in,4,b,released,1.045154
1600884528.660326,in,3,a,released,3.864456
1600884528.668326,in,4,b,released,0.080706
1600884529.323706,in,3,a,released,0.159700
1600884539.339893,in,3,a,released,10.016187
1600884539.598142,in,4,b,released,10.367446
1600884539.714412,in,3,a,released,0.374518
1600884540.014208,in,4,b,released,0.416066
1600884544.500833,in,4,b,released,3.903859
1600884544.710269,in,3,a,released,4.491185
1600884544.796880,in,4,b,released,0.296046
1600884545.036098,in,3,a,released,0.325829
1600884566.666725,in,3,a,released,21.128704
1600884567.103041,in,3,b,released,0.436316
1600884567.320119,in,3,b,released,0.217078
1600884568.189054,in,3,b,released,0.367288
1600884568.397176,in,3,b,released,0.208122
1600884578.951460,in,3,b,released,10.049769
1600884579.318148,in,3,b,released,0.366688
1600884580.046790,in,3,b,released,0.220180
1600884580.306248,in,3,b,released,0.259458
1600884595.881550,in,2,b,released,143.049088
1600884596.670007,in,2,b,released,0.276765
1600884597.145059,in,2,b,released,0.475052
1600884599.493962,in,2,b,released,1.847258
1600884664.096528,in,4,b,released,118.797968
1600884664.520018,in,4,b,released,0.423490
1600884673.967534,in,4,b,released,8.945886
1600884674.239825,in,4,b,released,0.272290
1600884710.360066,in,4,b,released,35.619894
1600884710.812267,in,4,b,released,0.452201
1600884714.418798,in,4,b,released,3.094766
1600884714.710487,in,4,b,released,0.291689
1600884724.615662,in,4,b,released,9.398962
1600884725.018743,in,4,b,released,0.403080
1600884727.864247,in,4,b,released,2.338991
1600884728.309062,in,4,b,released,0.444815
1600884745.327359,in,2,b,released,145.833397
1600884745.815112,in,2,a,released,0.487753
1600884745.908736,in,2,b,released,0.093624
1600884746.776263,in,2,a,released,0.365252
1600884748.280728,in,2,a,released,1.504465
1600884748.394842,in,2,a,released,0.114114
1600884796.498145,in,2,a,released,1.447898
1600884796.762727,in,2,a,released,0.264582
1600884796.956410,in,2,a,released,0.193683
1600884800.537638,in,2,a,released,3.079392
1600884800.651717,in,2,a,released,0.114079
1600884801.025243,in,2,a,released,0.373526
1600884801.261881,in,2,b,released,0.236638
1600884801.950863,in,2,a,released,0.177660
1600884809.731045,in,2,a,released,7.277903
1600884810.208339,in,2,b,released,0.477294
1600884810.308737,in,2,a,released,0.100397
1600884810.777439,in,2,a,released,0.468702
1600884810.962814,in,2,a,released,0.185375
1600884811.822363,in,2,a,released,0.355618
1600884812.124990,in,2,a,released,0.302627
1600884813.221941,in,2,a,released,0.590637
1600884813.652055,in,2,a,released,0.430114
1600884814.107351,in,2,a,released,0.455296
1600884814.347059,in,2,a,released,0.239707
1600884814.757558,in,2,a,released,0.410500
1600884815.897949,in,2,a,released,0.638086
1600884816.071662,in,2,a,released,0.173712
1600884843.306486,in,2,a,released,26.732156
1600884843.506234,in,2,b,released,0.199748
1600884843.614871,in,2,a,released,0.108637
1600884843.951076,in,2,b,released,0.336205
1600884853.920628,in,2,b,released,9.465359
1600884854.270301,in,2,a,released,0.349673
1600884854.332871,in,2,b,released,0.062570
1600884854.691592,in,2,a,released,0.358721
1600884860.257315,in,2,a,released,5.055318
1600884860.545479,in,2,b,released,0.288164
1600884860.642895,in,2,b,released,0.097416
1600884860.647313,in,2,a,released,0.004418
1600884860.847284,in,2,b,released,0.199971
1600884861.531634,in,2,b,released,0.182796
1600884862.143475,in,2,b,released,0.611841
1600884862.320090,in,2,b,released,0.176615
1600884862.697393,in,2,b,released,0.377303
1600884863.252077,in,2,b,released,0.554683
1600884864.461550,in,2,b,released,1.260278
1600884866.592391,in,2,b,released,1.629744
1600884867.746519,in,2,b,released,1.154128
1600884870.771794,in,2,b,released,2.520996
1600884875.174642,in,2,b,released,4.402848
1600884875.499138,in,2,b,released,0.324496
1600884876.082522,in,2,b,released,0.078863
1600884876.493919,in,2,b,released,0.411398
1600884876.604040,in,2,b,released,0.110120
1600884877.515531,in,2,b,released,0.407780
1600884878.367433,in,2,b,released,0.851901
1600884878.692187,in,2,b,released,0.324754
1600884886.915969,in,3,b,released,306.102913
1600884887.010975,in,3,b,released,0.095006
1600884887.298463,in,3,b,released,0.287488
1600884887.410401,in,3,b,released,0.111938
1600884889.760312,in,3,b,released,1.833181
1600884889.992549,in,3,b,released,0.232237
1600884890.918213,in,3,b,released,0.410964
1600884891.242858,in,3,b,released,0.324646
1600884891.835574,in,3,b,released,0.085822
1600884892.390502,in,3,b,released,0.554928
1600884893.411167,in,3,b,released,1.064329
1600884895.179180,in,3,b,released,1.265429
1600884895.277175,in,3,b,released,0.097994
1600884895.944985,in,3,b,released,0.165996
1600884896.203931,in,3,b,released,0.258946
1600884896.415385,in,3,b,released,0.211455
1600884903.222885,in,2,b,released,24.013879
1600884931.735467,in,2,a,released,28.010183
1600884932.744319,in,2,a,released,0.507163
1600884934.612506,in,2,a,released,1.868187
1600884934.922766,in,2,a,released,0.310260
1600884940.850185,in,2,b,released,5.426378
1600884942.103059,in,2,b,released,1.252874
1600884943.137716,in,2,b,released,0.527570
1600884153.180902,in,4,b,released,0.000000
1600884153.470178,in,4,b,released,0.289277
1600884157.609416,in,4,b,released,3.636470
1600884157.989260,in,4,b,released,0.379843
1600884161.134981,in,4,b,released,2.636284
1600884161.428196,in,4,b,released,0.293215
1600884164.378838,in,3,b,released,0.000000
1600884164.745147,in,4,a,released,2.815354
1600884164.804079,in,3,b,released,0.425240
1600884165.027988,in,4,a,released,0.282842
1600884167.703366,in,4,a,released,2.110257
1600884167.898823,in,3,b,released,2.590900
1600884167.956862,in,4,a,released,0.253496
1600884168.305584,in,3,b,released,0.406762
1600884172.565840,in,1,b,released,0.000000
1600884172.723007,in,1,a,released,0.157167
1600884172.834851,in,1,b,released,0.111843
1600884173.025935,in,1,a,released,0.191084
1600884178.306011,in,1,b,released,4.778727
1600884178.588688,in,1,b,released,0.282676
1600885034.754572,in,3,b,released,865.948636
1600885035.076208,in,4,a,released,866.613074
1600885035.203163,in,3,b,released,0.448591
1600885035.445994,in,4,a,released,0.369786
1600885038.740720,in,4,a,released,2.715196
1600885038.956442,in,3,b,released,3.239748
1600885039.017339,in,4,a,released,0.276619
1600885039.385746,in,3,b,released,0.429303
1600885042.391408,in,4,b,released,2.866400
1600885042.777845,in,4,b,released,0.386437
1600885045.638036,in,4,b,released,2.348009
1600885045.997037,in,4,b,released,0.359002
1600885049.778005,in,4,b,released,3.264346
1600885050.119594,in,4,b,released,0.341589
1600885052.730907,in,4,b,released,2.108174
1600885053.088957,in,4,b,released,0.358050
1600885058.852538,in,4,b,released,5.257979
1600885059.169304,in,4,b,released,0.316766
1600885061.688953,in,4,b,released,2.014307
1600885062.021096,in,4,b,released,0.332143
1600885064.222948,in,3,b,released,24.334520
1600885064.548940,in,4,a,released,2.020908
1600885064.636839,in,3,b,released,0.413891
1600885064.883311,in,4,a,released,0.334372
1600885069.237805,in,4,a,released,3.788973
1600885069.582587,in,3,b,released,4.433798
1600885069.679196,in,4,a,released,0.441391
1600885070.007939,in,3,b,released,0.425352
1600885077.542578,in,4,b,released,7.350357
1600885078.439715,in,4,b,released,0.390418
1600885078.649820,in,4,b,released,0.210104
1600885081.224657,in,4,b,released,2.065523
1600885083.040520,in,4,b,released,1.815863
1600885083.703434,in,4,b,released,0.159512
1600885084.043925,in,4,b,released,0.340491
1600885086.995300,in,4,b,released,2.444874
1600885087.294472,in,4,b,released,0.299172
1600885103.536483,in,4,b,released,15.740813
1600885106.005913,in,3,b,released,35.485124
1600885114.282918,in,4,a,released,10.746435
1600885114.455394,in,3,b,released,7.947737
1600885116.040230,in,3,b,released,1.584836
1600885116.259455,in,4,a,released,1.472761
1600885117.242923,in,4,a,released,0.983468
1600885117.476232,in,4,a,released,0.233309
1600885118.919884,in,4,a,released,0.931655
1600885120.651037,in,3,b,released,4.107106
1600885121.543097,in,4,a,released,2.107297
1600885122.024441,in,4,a,released,0.481344
1600885122.286405,in,3,b,released,1.635368
1600885122.579964,in,4,a,released,0.555523
1600885123.679472,in,4,a,released,1.150615
1600885124.445822,in,3,b,released,1.646394
1600885125.288196,in,3,b,released,0.842374
1600885125.483094,in,4,a,released,1.291679
1600885126.434933,in,3,b,released,0.629955
1600885129.462261,in,3,b,released,3.027328
1600885129.554390,in,3,b,released,0.092130
1600885130.108517,in,3,b,released,0.554127
1600885130.616042,in,4,a,released,5.132948
1600885130.647332,in,3,b,released,0.590629
1600885130.944961,in,4,a,released,0.328920
1600885131.094107,in,4,b,released,0.149145
1600885131.516150,in,4,b,released,0.422044
1600885131.533179,in,4,a,released,0.017029
1600885131.764005,in,3,b,released,1.116673
1600885131.868769,in,4,a,released,0.335590
1600885132.399773,in,3,b,released,0.113744
1600885137.268982,in,4,b,released,4.835829
1600885137.577048,in,4,b,released,0.308066
1600885140.274165,in,4,b,released,2.193769
1600885140.543713,in,4,b,released,0.269548
1600885147.125366,in,3,b,released,14.725593
1600885147.424288,in,4,a,released,6.377078
1600885147.534965,in,4,a,released,0.110677
1600885147.637233,in,4,a,released,0.102268
1600885147.676604,in,3,b,released,0.551237
1600885147.841392,in,4,a,released,0.204159
1600885151.109691,in,4,a,released,2.762919
1600885151.397156,in,3,b,released,3.770959
1600885151.465329,in,4,a,released,0.355638
1600885151.920249,in,3,b,released,0.523093
1600885156.561974,in,2,b,released,0.000000
1600885157.165929,in,2,b,released,0.099349
1600885159.294445,in,2,b,released,2.128516
1600885160.226144,in,2,a,released,0.430419
1600885160.704173,in,2,a,released,0.478029
1600885160.806905,in,2,a,released,0.102732
1600885160.976088,in,2,a,released,0.169183
1600885161.216119,in,2,b,released,0.240031
1600885171.113483,in,3,b,released,0.000000
1600885172.679743,in,3,b,released,1.064493
1600885172.812510,in,3,b,released,0.132767
1600885175.175545,in,3,b,released,1.858695
1600885175.337966,in,3,b,released,0.162421
1600885175.924386,in,4,a,released,11.734558
1600885176.276543,in,3,b,released,0.434679
1600885176.664084,in,3,b,released,0.387541
1600885177.169751,in,4,a,released,0.741012
1600885177.842872,in,3,b,released,0.672380
1600885178.701506,in,4,a,released,1.531755
1600885180.331943,in,3,b,released,2.489070
1600885180.426674,in,4,a,released,1.221598
1600885180.630066,in,3,b,released,0.298123
1600885180.691954,in,4,a,released,0.265280
1600885181.153755,in,3,b,released,0.523689
1600885181.187774,in,4,a,released,0.495820
1600885182.924996,in,4,a,released,1.235564
1600885183.525224,in,4,a,released,0.088645
1600885183.931990,in,4,a,released,0.406766
1600885184.071157,in,3,b,released,2.937694
1600885184.835078,in,3,b,released,0.763922
1600885186.015683,in,3,b,released,0.678719
1600885186.176047,in,4,a,released,1.728614
1600885190.104877,in,3,b,released,4.089194
1600885190.507041,in,4,a,released,4.330994
1600885190.994137,in,4,a,released,0.487096
1600885194.649675,in,3,b,released,4.033131
1600885194.807252,in,4,a,released,3.306335
1600885195.383095,in,3,b,released,0.733420
1600885195.454975,in,4,a,released,0.143277
1600885234.781705,in,3,b,released,38.892165
1600885235.018455,in,3,b,released,0.236750
1600885235.163424,in,3,b,released,0.144969
1600885235.220356,in,4,a,released,39.765381
1600885238.341135,in,4,a,released,2.557588
1600885239.398403,in,4,a,released,1.057268
1600885240.017545,in,4,a,released,0.112050
1600885242.545491,in,4,a,released,2.527947
1600885242.864700,in,4,a,released,0.319209
1600885244.634883,in,4,a,released,1.263514
1600885245.320738,in,4,a,released,0.180976
1600885245.731911,in,4,a,released,0.411173
1600885247.453770,in,4,a,released,1.219462
1600885248.296640,in,4,a,released,0.842870
1600885248.708906,in,4,a,released,0.412267
1600885249.252791,in,4,a,released,0.543885
1600885249.988272,in,4,a,released,0.766420
1600885250.284067,in,3,b,released,14.606451
1600885250.475806,in,3,b,released,0.191739
1600885250.737951,in,4,a,released,0.749679
1600885251.096078,in,4,a,released,0.358126
1600885251.409155,in,4,a,released,0.313077
1600885251.705508,in,3,b,released,0.726117
1600885251.789267,in,4,a,released,0.380112
1600885252.177182,in,3,b,released,0.471674
1600885258.017544,in,3,b,released,5.332039
1600885259.417460,in,3,b,released,0.897018
1600885245.788394,in,3,a,released,9.632282
1600885245.906600,in,4,a,released,9.539782
1600885246.009392,in,3,a,released,0.220998
1600885246.167368,in,4,a,released,0.260769
1600885249.984105,in,4,a,released,3.304383
1600885250.215458,in,3,a,released,3.703765
1600885250.327594,in,4,a,released,0.343489
1600885250.436734,in,3,a,released,0.221276
1600885253.971585,in,4,b,released,3.132396
1600885254.085122,in,3,b,released,3.070226
1600885254.122503,in,4,b,released,0.150918
1600885254.477421,in,3,b,released,0.392299
1600885264.521738,in,3,b,released,9.501808
1600885264.827774,in,4,b,released,10.202416
1600885264.885450,in,3,b,released,0.363712
1600885265.080025,in,4,b,released,0.252250
1600885268.776511,in,4,b,released,3.195427
1600885268.819378,in,3,b,released,3.417458
1600885720.585617,in,4,b,released,451.809105
1600885720.905488,in,3,b,released,0.083842
1600885740.933647,in,2,b,released,0.000000
1600885741.669791,in,2,b,released,0.228619
1600885967.721756,in,3,a,released,246.816268
1600885967.898698,in,4,a,released,246.811464
1600885968.015788,in,3,a,released,0.294031
1600885968.221903,in,4,a,released,0.323205
1600886302.272590,in,4,a,released,333.548413
1600886302.520711,in,3,a,released,333.995968
1600886302.632919,in,4,a,released,0.360329
1600886302.819543,in,3,a,released,0.298832
1600886321.000728,in,3,a,released,17.615857
1600886321.312536,in,4,a,released,18.172037
1600886321.421688,in,3,a,released,0.420959
1600886321.540740,in,4,a,released,0.228204
1600886322.895275,in,3,a,released,0.972643
1600886323.073079,in,4,a,released,1.026331
1600886323.191280,in,3,a,released,0.296005
1600886323.362427,in,4,a,released,0.289349
1600886385.794146,in,4,a,released,61.925709
1600886385.970590,in,3,a,released,62.277922
1600886386.078721,in,4,a,released,0.284575
1600886386.323781,in,3,a,released,0.353191
